YEAR,MM,DD,tmed,tmax,tmin,Ra,Rain
1997,8,13,18.9,27.8,10,27.28,0
1997,8,14,20.6,28.8,12.4,27.44,0
1997,8,15,20.8,28.4,13.2,27.6,0
1997,8,16,20.4,28.4,12.4,27.76,0
1997,8,17,20,27.8,12.2,27.92,0
1997,8,18,20.5,28.2,12.8,28.1,0
1997,8,19,21.5,29,14,28.26,0
1997,8,20,22,30,14,28.43,0
1997,8,21,19.5,24.2,14.8,28.6,0
1997,8,22,23.4,30,16.8,28.77,0
1997,8,23,20,23.4,16.6,28.94,0
1997,8,24,19.1,21.8,16.4,29.12,13.6
1997,8,25,18.7,23.2,14.2,29.3,12.7
1997,8,26,19.9,27.8,12,29.47,0
1997,8,27,19.9,27,12.8,29.64,0
1997,8,28,22.5,29.8,15.2,29.82,0
1997,8,29,22.5,30.2,14.8,29.99,0
1997,8,30,23.1,30.4,15.8,30.17,0
1997,8,31,23.2,30.2,16.2,30.35,0
1997,9,1,22.2,30,14.4,30.53,0
1997,9,2,22.8,30.4,15.2,30.72,0
1997,9,3,23.3,30.8,15.8,30.9,0
1997,9,4,23.7,31.2,16.2,31.07,0
1997,9,5,25.1,31.2,19,31.24,0
1997,9,6,22.6,28.4,16.8,31.42,0
1997,9,7,21,29.2,12.8,31.6,0
1997,9,8,23.3,32.6,14,31.77,0
1997,9,9,25.6,35.4,15.8,31.94,0
1997,9,10,25.8,31,20.6,32.12,0
1997,9,11,20.6,25.2,16,32.3,0
1997,9,12,21.1,28.4,13.8,32.49,0
1997,9,13,23.7,33.4,14,32.67,0
1997,9,14,21.5,24,19,32.85,10
1997,9,15,21.9,24,19.8,33.02,12.4
1997,9,16,20.2,24.8,15.6,33.2,3.4
1997,9,17,21.2,28,14.4,33.38,0
1997,9,18,19.8,25.8,13.8,33.56,0
1997,9,19,22.2,29.4,15,33.73,0
1997,9,20,20.5,25,16,33.9,0
1997,9,21,20,22.8,17.2,34.08,17
1997,9,22,20.3,24.8,15.8,34.26,1
1997,9,23,21.2,28,14.4,34.42,0
1997,9,24,23.4,31.2,15.6,34.59,0
1997,9,25,21.2,26.8,15.6,34.76,2.4
1997,9,26,20,22.8,17.2,34.93,23.5
1997,9,27,21.7,26.6,16.8,35.1,0
1997,9,28,23.1,30.4,15.8,35.26,0
1997,9,29,23.8,30.4,17.2,35.43,0
1997,9,30,23.4,29,17.8,35.6,20
1997,10,1,23.8,29,18.6,35.75,0
1997,10,2,22.15,25.5,18.8,35.92,19.2
1997,10,3,19.3,23.2,15.4,36.07,0
1997,10,4,22.4,30.8,14,36.23,0
1997,10,5,24,33,15,36.39,0
1997,10,6,25,30,20,36.55,0
1997,10,7,20.5,23.8,17.2,36.69,9.8
1997,10,8,22.3,26.8,17.8,36.85,0
1997,10,9,24.3,31,17.6,37,0
1997,10,10,24.3,31.2,17.4,37.14,0
1997,10,11,25.8,31.2,20.4,37.29,0
1997,10,12,26.4,33,19.8,37.44,0
1997,10,13,26.4,34,18.8,37.58,0
1997,10,14,25.1,33.2,17,37.71,0
1997,10,15,27.7,35.8,19.6,37.85,0
1997,10,16,22.7,24,21.4,37.99,2.8
1997,10,17,19.4,23,15.8,38.12,2.9
1997,10,18,21,26.4,15.6,38.26,0
1997,10,19,21.8,28.2,15.4,38.39,0.6
1997,10,20,18.4,20,16.8,38.52,0
1997,10,21,22.3,26.6,18,38.65,22.3
1997,10,22,21.4,26.6,16.2,38.78,0
1997,10,23,20.1,26.6,13.6,38.9,0
1997,10,24,23,29.8,16.2,39.02,0
1997,10,25,23,28.4,17.6,39.14,0
1997,10,26,20.5,23.6,17.4,39.25,7.4
1997,10,27,22.1,29.4,14.8,39.37,8.6
1997,10,28,25,31.6,18.4,39.48,0
1997,10,29,25.4,31.6,19.2,39.59,0
1997,10,30,27.2,33.4,21,39.7,0
1997,10,31,25.8,30.8,20.8,39.8,9.1
1997,11,1,26.9,32.8,21,39.91,2.4
1997,11,2,27.1,33.2,21,40.01,0
1997,11,3,27,31,23,40.1,0
1997,11,4,26,31,21,40.2,0.4
1997,11,5,27.1,33.4,20.8,40.3,0
1997,11,6,24.9,29.4,20.4,40.4,6.2
1997,11,7,25.6,30.8,20.4,40.5,2.9
1997,11,8,25.8,31.4,20.2,40.59,1.9
1997,11,9,26.6,34,19.2,40.68,0
1997,11,10,29.2,36,22.4,40.76,0
1997,11,11,28.4,35.4,21.4,40.84,0
1997,11,12,27.6,31.8,23.4,40.93,0
1997,11,13,27.7,32.4,23,41.01,0
1997,11,14,25.9,29.8,22,41.08,4.8
1997,11,15,23.5,27.8,19.2,41.15,6.8
1997,11,16,23.3,27.6,19,41.23,9.5
1997,11,17,23.1,26.6,19.6,41.29,21
1997,11,18,21.4,23,19.8,41.36,20
1997,11,19,22,25.6,18.4,41.43,30.5
1997,11,20,23.6,29.4,17.8,41.49,0
1997,11,21,25.2,31.8,18.6,41.55,0
1997,11,22,24.3,29,19.6,41.62,10.3
1997,11,23,25.9,30.8,21,41.69,0
1997,11,24,24.2,30,18.4,41.75,50.5
1997,11,25,24.1,28.4,19.8,41.81,15.8
1997,11,26,23.1,25.8,20.4,41.85,0
1997,11,27,22.55,24.2,20.9,41.9,19.3
1997,11,28,20.3,22.2,18.4,41.96,21.9
1997,11,29,21.3,27.6,15,42,3.3
1997,11,30,22.7,28.4,17,42.03,0
1997,12,1,21.4,25.6,17.2,42.08,0
1997,12,2,23,26,20,42.12,3.1
1997,12,3,23.5,28.8,18.2,42.16,3
1997,12,4,21,23,19,42.2,8.8
1997,12,5,23.8,30,17.6,42.24,20.2
1997,12,6,25.6,31.8,19.4,42.28,0
1997,12,7,24.8,29.2,20.4,42.31,0.7
1997,12,8,24.3,29.2,19.4,42.34,9.4
1997,12,9,24.3,29.2,19.4,42.36,0
1997,12,10,24,31,17,42.38,0
1997,12,11,24.6,31.2,18,42.4,0
1997,12,12,25.8,31.8,19.8,42.43,0
1997,12,13,25.6,30,21.2,42.46,3.2
1997,12,14,24.4,30,18.8,42.47,54.5
1997,12,15,24.7,28.4,21,42.49,11
1997,12,16,25.4,30.4,20.4,42.51,3.4
1997,12,17,24.2,30.4,18,42.52,0
1997,12,18,23.5,27.8,19.2,42.53,0
1997,12,19,25.2,30.8,19.6,42.54,2.5
1997,12,20,25.9,31.6,20.2,42.55,0
1997,12,21,25.9,31.8,20,42.57,0
1997,12,22,26.7,33.4,20,42.57,0
1997,12,23,27.9,34.2,21.6,42.57,0
1997,12,24,29,35,23,42.57,0
1997,12,25,26.2,32.4,20,42.57,107.6
1997,12,26,27,32.4,21.6,42.57,0
1997,12,27,27.7,32.8,22.6,42.57,0
1997,12,28,27.6,32.4,22.8,42.56,0
1997,12,29,25.2,31.4,19,42.55,17.6
1997,12,30,26.7,32.4,21,42.54,0
1997,12,31,25.7,32.2,19.2,42.54,4
1998,1,1,27.7,33.4,22,42.53,0
1998,1,2,27.1,33.2,21,42.52,2
1998,1,3,26.5,31.6,21.4,42.5,0
1998,1,4,26.1,31.4,20.8,42.48,34.8
1998,1,5,27.4,33,21.8,42.46,0
1998,1,6,27.2,32,22.4,42.43,0
1998,1,7,25.2,29.2,21.2,42.4,3.6
1998,1,8,21.4,22.8,20,42.38,25.1
1998,1,9,20.5,22.4,18.6,42.35,13.3
1998,1,10,20.2,21.4,19,42.32,0.8
1998,1,11,24.8,30.8,18.8,42.28,11.4
1998,1,12,26.1,32,20.2,42.25,0
1998,1,13,24.6,29.6,19.6,42.22,28.6
1998,1,14,25.1,29.4,20.8,42.17,0
1998,1,15,25.8,30.6,21,42.14,0
1998,1,16,24.3,28.2,20.4,42.09,10.7
1998,1,17,23.1,28,18.2,42.05,43.5
1998,1,18,25.9,31.4,20.4,42.02,0
1998,1,19,25.9,31.6,20.2,41.96,0
1998,1,20,25.7,31.2,20.2,41.91,0.8
1998,1,21,26.4,32.4,20.4,41.86,0
1998,1,22,26,32.4,19.6,41.81,0
1998,1,23,26.6,32.4,20.8,41.75,0
1998,1,24,27.5,32.6,22.4,41.69,0
1998,1,25,26.1,30.2,22,41.63,2.5
1998,1,26,26.9,32.2,21.6,41.56,0.6
1998,1,27,27.4,32.6,22.2,41.49,0
1998,1,28,27.5,32.2,22.8,41.42,0
1998,1,29,26.9,31.6,22.2,41.35,1.2
1998,1,30,27.5,32.6,22.4,41.28,0
1998,1,31,28.1,33.2,23,41.2,0.3
1998,2,1,27.4,32.8,22,41.13,22.7
1998,2,2,27.8,33.8,21.8,41.04,15.6
1998,2,3,27.1,32.8,21.4,40.96,2.4
1998,2,4,27.1,33.4,20.8,40.87,0
1998,2,5,26.9,32.8,21,40.78,6.3
1998,2,6,26.7,31.8,21.6,40.69,0
1998,2,7,26.8,32.6,21,40.6,0
1998,2,8,28,33.2,22.8,40.5,0
1998,2,9,26.6,31,22.2,40.41,0.2
1998,2,10,26.9,31.2,22.6,40.31,0
1998,2,11,24,26,22,40.21,1
1998,2,12,22.15,24,20.3,40.11,2.9
1998,2,13,20,21.2,18.8,39.99,8.9
1998,2,14,22.5,26.2,18.8,39.88,15.5
1998,2,15,23.9,27.8,20,39.77,10.4
1998,2,16,21.6,23.4,19.8,39.65,35.6
1998,2,17,23.1,27.6,18.6,39.54,9.9
1998,2,18,23.6,29.8,17.4,39.42,0
1998,2,19,24.8,32,17.6,39.3,0
1998,2,20,25.8,31.4,20.2,39.19,0
1998,2,21,25.3,31,19.6,39.07,20.8
1998,2,22,25.6,31,20.2,38.94,2.6
1998,2,23,26.2,31.4,21,38.81,0
1998,2,24,25,28.4,21.6,38.67,1.3
1998,2,25,23.8,27,20.6,38.53,6.9
1998,2,26,24.8,28.6,21,38.4,17.9
1998,2,27,25.1,28.8,21.4,38.27,1.2
1998,2,28,24.7,27.8,21.6,38.12,44.2
1998,3,1,25.7,29.4,22,37.97,0.8
1998,3,2,25.7,30.2,21.2,37.83,0.9
1998,3,3,25.6,31.2,20,37.68,7.9
1998,3,4,25.2,30.4,20,37.53,12.4
1998,3,5,24.9,30.8,19,37.38,39.6
1998,3,6,26.1,32.4,19.8,37.23,0
1998,3,7,26.7,32.8,20.6,37.07,0
1998,3,8,27.2,33.4,21,36.92,0
1998,3,9,26.9,33,20.8,36.76,7.1
1998,3,10,27.2,32.2,22.2,36.6,1
1998,3,11,26.8,32,21.6,36.44,0
1998,3,12,26.4,32,20.8,36.28,0
1998,3,13,26.1,31.2,21,36.12,0
1998,3,14,25.6,30,21.2,35.93,0
1998,3,15,24,27.6,20.4,35.76,3
1998,3,16,22.9,27.2,18.6,35.59,0
1998,3,17,23.1,27.2,19,35.42,0
1998,3,18,22.7,27.4,18,35.25,0
1998,3,19,24.1,29.2,19,35.09,9.7
1998,3,20,22.8,30.6,15,34.91,1.6
1998,3,21,24.8,30.6,19,34.74,3.6
1998,3,22,24.1,28.4,19.8,34.57,14.9
1998,3,23,23.9,28.6,19.2,34.38,8.1
1998,3,24,25.6,31,20.2,34.2,0
1998,3,25,24.5,28.2,20.8,34.02,3.6
1998,3,26,23,27.6,18.4,33.83,0
1998,3,27,23,28.6,17.4,33.64,0
1998,3,28,24,29.6,18.4,33.47,0
1998,3,29,24.7,30.8,18.6,33.29,34.2
1998,3,30,22.4,26.2,18.6,33.1,0.7
1998,3,31,24.3,29.4,19.2,32.92,0
1998,4,1,23.3,27.4,19.2,32.73,1.9
1998,4,2,21.8,25.6,18,32.55,7.5
1998,4,3,19.7,23.2,16.2,32.36,0
1998,4,4,19.4,23.6,15.2,32.18,0
1998,4,5,19.9,24.8,15,31.99,0
1998,4,6,22.3,28.8,15.8,31.8,0
1998,4,7,20.1,24,16.2,31.62,0
1998,4,8,22.3,28,16.6,31.43,0.3
1998,4,9,21.5,25.4,17.6,31.25,8.1
1998,4,10,24.1,28.4,19.8,31.06,0
1998,4,11,24.8,30.8,18.8,30.88,0
1998,4,12,25.4,31.8,19,30.69,0
1998,4,13,25.7,31.4,20,30.51,0
1998,4,14,25.7,31.4,20,30.33,0
1998,4,15,25.9,31.8,20,30.14,0
1998,4,16,26,32,20,29.96,0
1998,4,17,24.4,28.6,20.2,29.78,0.3
1998,4,18,22.2,24,20.4,29.59,7.2
1998,4,19,18.5,25,12,29.41,1.2
1998,4,20,20,28,12,29.22,0
1998,4,21,21.8,30.6,13,29.05,0
1998,4,22,24.3,31.6,17,28.87,0
1998,4,23,25.2,31.2,19.2,28.68,0
1998,4,24,24.8,30.2,19.4,28.51,0.3
1998,4,25,23.8,28.6,19,28.34,0
1998,4,26,21.7,25.2,18.2,28.16,0
1998,4,27,23.7,29.4,18,27.98,0
1998,4,28,22.1,25.8,18.4,27.81,0.6
1998,4,29,21.4,24.8,18,27.64,15.9
1998,4,30,18.1,22.2,14,27.48,3.1
1998,5,1,15.7,21,10.4,27.3,0
1998,5,2,17,23.6,10.4,27.14,0
1998,5,3,16.5,21,12,26.97,0
1998,5,4,16.6,17.8,15.4,26.81,20.2
1998,5,5,19.4,22.8,16,26.65,20.2
1998,5,6,19.3,23.6,15,26.51,0
1998,5,7,18.8,22.8,14.8,26.36,0
1998,5,8,18,22.8,13.2,26.2,0
1998,5,9,18.8,25.6,12,26.06,0
1998,5,10,18.4,25.4,11.4,25.91,0
1998,5,11,18.3,26,10.6,25.76,0
1998,5,12,18.9,26.8,11,25.63,0
1998,5,13,19.4,27,11.8,25.49,0
1998,5,14,20.4,27.8,13,25.35,0
1998,5,15,20.5,27,14,25.21,0
1998,5,16,18.6,22.2,15,25.08,0
1998,5,17,15.7,20.8,10.6,24.95,12.2
1998,5,18,16.9,23.6,10.2,24.82,0
1998,5,19,20.3,26,14.6,24.7,0
1998,5,20,22.85,26.7,19,24.58,0
1998,5,21,21.2,27.4,15,24.47,0
1998,5,22,21.3,27.6,15,24.35,0
1998,5,23,22.1,27.8,16.4,24.24,0
1998,5,24,22.4,27.8,17,24.12,0
1998,5,25,22.5,27.6,17.4,24.02,0
1998,5,26,21.3,27.6,15,23.92,0
1998,5,27,21.5,23.2,19.8,23.82,0
1998,5,28,19.1,23.4,14.8,23.73,2.5
1998,5,29,17.1,19.2,15,23.64,0
1998,5,30,17.6,19.8,15.4,23.54,33.2
1998,5,31,17.6,21.4,13.8,23.47,0
1998,6,1,17.1,22.6,11.6,23.38,0
1998,6,2,17.5,23.4,11.6,23.3,0
1998,6,3,17.1,22.2,12,23.23,0
1998,6,4,17.7,22,13.4,23.16,0
1998,6,5,17,22,12,23.09,0
1998,6,6,18.1,24.6,11.6,23.03,0
1998,6,7,17.7,24.8,10.6,22.97,0
1998,6,8,16,23,9,22.92,0
1998,6,9,16.5,24,9,22.87,0
1998,6,10,17.8,26.4,9.2,22.82,0
1998,6,11,17.7,25.6,9.8,22.78,0
1998,6,12,17.1,21,13.2,22.74,0
1998,6,13,17.9,23,12.8,22.71,0
1998,6,14,18.9,25,12.8,22.67,0
1998,6,15,18.7,24.2,13.2,22.65,0
1998,6,16,18.4,23.8,13,22.62,0
1998,6,17,19.6,26.2,13,22.59,0
1998,6,18,21.2,27.6,14.8,22.58,0
1998,6,19,19.1,23.2,15,22.56,2.4
1998,6,20,17.3,22.2,12.4,22.55,12.9
1998,6,21,17.9,24,11.8,22.55,0
1998,6,22,18.2,24.8,11.6,22.55,0
1998,6,23,18.8,25.6,12,22.55,0
1998,6,24,20.05,27.9,12.2,22.56,0
1998,6,25,15.4,19.2,11.6,22.57,5.9
1998,6,26,16.8,22.8,10.8,22.58,0
1998,6,27,17.6,24.6,10.6,22.6,0
1998,6,28,18.9,25.4,12.4,22.62,0
1998,6,29,18.9,24.6,13.2,22.65,0
1998,6,30,19.5,25.2,13.8,22.68,0
1998,7,1,19.2,26.2,12.2,22.71,0
1998,7,2,19.5,26.8,12.2,22.76,0
1998,7,3,19.3,26.4,12.2,22.8,0
1998,7,4,20.6,26.4,14.8,22.84,0
1998,7,5,20.3,25.8,14.8,22.89,0
1998,7,6,18.9,24.8,13,22.94,0
1998,7,7,18.9,25.8,12,23,0
1998,7,8,18.8,25,12.6,23.06,0
1998,7,9,18.2,22.2,14.2,23.12,0
1998,7,10,13.5,18.6,8.4,23.19,3
1998,7,11,15.1,20,10.2,23.26,0
1998,7,12,15,19.2,10.8,23.34,0
1998,7,13,17.5,24.8,10.2,23.41,0
1998,7,14,16.9,22.8,11,23.49,0
1998,7,15,17.3,23.8,10.8,23.57,0
1998,7,16,17,24,10,23.66,0
1998,7,17,16.4,25.2,7.6,23.75,0
1998,7,18,19.1,27.6,10.6,23.85,0
1998,7,19,15.7,20.6,10.8,23.94,0
1998,7,20,18.1,21.8,14.4,24.04,4.9
1998,7,21,22.2,30,14.4,24.14,0
1998,7,22,21.6,28.6,14.6,24.25,0
1998,7,23,21.7,28,15.4,24.36,0
1998,7,24,21.4,27.4,15.4,24.47,0
1998,7,25,21.1,27.2,15,24.59,0
1998,7,26,21.4,29,13.8,24.7,0
1998,7,27,21.7,29.4,14,24.83,0
1998,7,28,21.9,29.4,14.4,24.95,0
1998,7,29,22.9,29.8,16,25.08,0
1998,7,30,18.2,22.4,14,25.21,0
1998,7,31,19.9,26.8,13,25.34,0
1998,8,1,20.5,27.2,13.8,25.47,0
1998,8,2,18.3,23.2,13.4,25.61,0
1998,8,3,18.6,25.4,11.8,25.75,7.3
1998,8,4,20.9,29.6,12.2,25.89,0
1998,8,5,18.9,24.4,13.4,26.03,1
1998,8,6,17,21,13,26.17,6
1998,8,7,18.8,24.4,13.2,26.32,0
1998,8,8,19.7,24.6,14.8,26.46,0
1998,8,9,19.1,22,16.2,26.61,0
1998,8,10,19.8,23.8,15.8,26.77,1
1998,8,11,21.4,28.2,14.6,26.92,0
1998,8,12,22,29.2,14.8,27.08,0
1998,8,13,25.7,32.4,19,27.23,0
1998,8,14,23,31.6,14.4,27.4,0.3
1998,8,15,24.6,32.4,16.8,27.55,0
1998,8,16,23.8,30.6,17,27.73,0
1998,8,17,24.3,31,17.6,27.9,0
1998,8,18,24,30.6,17.4,28.07,0
1998,8,19,21.1,25.8,16.4,28.24,0
1998,8,20,22.9,30.4,15.4,28.4,0
1998,8,21,23.9,32.4,15.4,28.57,0
1998,8,22,23.5,29.6,17.4,28.74,0
1998,8,23,23.7,30,17.4,28.92,0
1998,8,24,24.7,31.8,17.6,29.09,0
1998,8,25,23.8,31.6,16,29.26,0
1998,8,26,24.8,32.6,17,29.44,0
1998,8,27,23.9,31.6,16.2,29.62,0
1998,8,28,20.9,27,14.8,29.79,0
1998,8,29,20.5,26,15,29.96,0
1998,8,30,19.4,23.4,15.4,30.14,0
1998,8,31,20,26.6,13.4,30.31,0
1998,9,1,20.7,28.2,13.2,30.48,0
1998,9,2,20.9,28.8,13,30.65,0
1998,9,3,23.1,31,15.2,30.84,0
1998,9,4,23,30,16,31.02,0
1998,9,5,20.7,24.2,17.2,31.2,0.6
1998,9,6,21,25,17,31.39,5.5
1998,9,7,20.4,26.8,14,31.57,0.9
1998,9,8,21.8,26,17.6,31.74,2.2
1998,9,9,19.6,22.6,16.6,31.92,26.8
1998,9,10,20.1,25.4,14.8,32.11,0.2
1998,9,11,23.9,32.8,15,32.29,0
1998,9,12,24.8,33.2,16.4,32.47,0
1998,9,13,26.1,33.4,18.8,32.65,0
1998,9,14,23.5,28.6,18.4,32.82,0
1998,9,15,23.5,29,18,33,0
1998,9,16,22.7,28.2,17.2,33.18,0
1998,9,17,25.4,34.8,16,33.36,0
1998,9,18,25.1,33,17.2,33.53,0
1998,9,19,22.1,26.8,17.4,33.7,19.6
1998,9,20,19.1,21.2,17,33.88,1
1998,9,21,19.5,23.2,15.8,34.05,6.9
1998,9,22,18.9,23.8,14,34.21,0
1998,9,23,19.7,25.4,14,34.39,0
1998,9,24,21.8,30,13.6,34.56,0
1998,9,25,22.3,30.6,14,34.73,0
1998,9,26,23.1,30.8,15.4,34.91,0.3
1998,9,27,23.7,32,15.4,35.07,0
1998,9,28,20.3,22.4,18.2,35.24,10.4
1998,9,29,20,21.8,18.2,35.41,12
1998,9,30,19.8,22.8,16.8,35.57,1.7
1998,10,1,21,25,17,35.74,2.3
1998,10,2,21.3,26.8,15.8,35.89,0
1998,10,3,23.3,30.6,16,36.05,0
1998,10,4,24.5,32.8,16.2,36.2,13.5
1998,10,5,23.2,28.4,18,36.36,0
1998,10,6,22.7,29.8,15.6,36.51,11.9
1998,10,7,21.3,25.4,17.2,36.66,0
1998,10,8,21.2,25.2,17.2,36.82,23
1998,10,9,20.6,23.8,17.4,36.97,51.6
1998,10,10,20.4,27.2,13.6,37.11,0
1998,10,11,19.1,23.8,14.4,37.26,0
1998,10,12,20.1,25.4,14.8,37.41,6.2
1998,10,13,22.5,28.2,16.8,37.55,0
1998,10,14,23.4,29.6,17.2,37.69,0
1998,10,15,23.3,30.8,15.8,37.83,0
1998,10,16,21.3,24.8,17.8,37.96,0
1998,10,17,21.7,26.2,17.2,38.1,34.2
1998,10,18,19.8,23,16.6,38.24,2.3
1998,10,19,21.1,26.8,15.4,38.38,0
1998,10,20,22.2,28.6,15.8,38.51,0
1998,10,21,23.1,29.8,16.4,38.63,0
1998,10,22,23.3,30.6,16,38.75,0
1998,10,23,24.4,31,17.8,38.88,0
1998,10,24,23.4,26.8,20,39.01,0
1998,10,25,24.6,28.4,20.8,39.12,0
1998,10,26,20.6,23.4,17.8,39.24,0.6
1998,10,27,21.4,25.6,17.2,39.36,13.4
1998,10,28,23,28,18,39.47,0.9
1998,10,29,24.2,30.4,18,39.58,0
1998,10,30,19.7,21.6,17.8,39.69,0
1998,10,31,18.4,21.8,15,39.8,7.4
1998,11,1,20.8,26.4,15.2,39.91,0.3
1998,11,2,21.4,26.6,16.2,40,0
1998,11,3,20.6,26,15.2,40.11,0
1998,11,4,20.7,27.2,14.2,40.2,0
1998,11,5,24,30.6,17.4,40.3,0
1998,11,6,25.65,32.4,18.9,40.39,0
1998,11,7,26.1,33,19.2,40.48,0
1998,11,8,25,30.8,19.2,40.57,3.1
1998,11,9,24.5,30.8,18.2,40.66,0
1998,11,10,20.8,23.4,18.2,40.75,0
1998,11,11,20.3,23,17.6,40.83,5.2
1998,11,12,21.3,27.6,15,40.91,0
1998,11,13,21.6,26.6,16.6,40.99,0
1998,11,14,21.9,27.6,16.2,41.07,26.6
1998,11,15,22.8,29.6,16,41.14,0
1998,11,16,24,31,17,41.21,0
1998,11,17,25.9,33,18.8,41.29,0
1998,11,18,27.3,32.2,22.4,41.36,0
1998,11,19,21.1,25.2,17,41.43,9.4
1998,11,20,22.3,28.4,16.2,41.5,0
1998,11,21,22.5,29.8,15.2,41.56,0
1998,11,22,23,28.2,17.8,41.62,0
1998,11,23,22.6,29.6,15.6,41.68,0
1998,11,24,24,32.4,15.6,41.74,0
1998,11,25,25,34.6,15.4,41.79,0
1998,11,26,27.2,32.4,22,41.85,6.4
1998,11,27,23,26,20,41.9,4
1998,11,28,25,31.6,18.4,41.95,0
1998,11,29,25.5,32.2,18.8,41.99,0.4
1998,11,30,25.4,32.2,18.6,42.04,0
1998,12,1,24.9,32.8,17,42.09,0
1998,12,2,25.3,33.4,17.2,42.13,0
1998,12,3,28.1,35.4,20.8,42.17,0
1998,12,4,25.1,30,20.2,42.21,0
1998,12,5,21.7,23,20.4,42.24,28.4
1998,12,6,24.5,29,20,42.28,50.2
1998,12,7,24.4,30.6,18.2,42.3,0
1998,12,8,26.2,33.2,19.2,42.33,0
1998,12,9,26.5,32,21,42.36,0
1998,12,10,23.5,30.2,16.8,42.4,36.3
1998,12,11,23.9,28.2,19.6,42.42,21.3
1998,12,12,25.4,30.2,20.6,42.44,47
1998,12,13,25.9,31.6,20.2,42.46,4.3
1998,12,14,27,33,21,42.47,0
1998,12,15,22.3,25.4,19.2,42.5,31.9
1998,12,16,24.9,29.8,20,42.52,10
1998,12,17,22.9,25.2,20.6,42.54,0
1998,12,18,24.1,28.2,20,42.56,4.7
1998,12,19,22.7,29.4,16,42.56,0
1998,12,20,24.5,31,18,42.57,0
1998,12,21,26.2,33,19.4,42.58,0
1998,12,22,24.8,28.6,21,42.59,0
1998,12,23,23.2,26.6,19.8,42.6,28.6
1998,12,24,21.6,24.8,18.4,42.6,28.7
1998,12,25,20.6,23,18.2,42.6,6.2
1998,12,26,23.7,28.4,19,42.6,4.7
1998,12,27,23.5,28.6,18.4,42.59,0
1998,12,28,23.9,30,17.8,42.58,2.3
1998,12,29,22.4,26.8,18,42.57,2.7
1998,12,30,24.2,29,19.4,42.56,1.8
1998,12,31,25.1,31.2,19,42.55,0
1999,1,1,23.9,27.2,20.6,42.54,0
1999,1,2,24.2,27.4,21,42.53,2.2
1999,1,3,25.1,30.2,20,42.52,0.8
1999,1,4,24.5,27.8,21.2,42.5,0
1999,1,5,25.3,29.6,21,42.47,0.4
1999,1,6,21.3,22.4,20.2,42.46,56.8
1999,1,7,21.7,24.4,19,42.43,42.3
1999,1,8,23.9,29.2,18.6,42.4,28.6
1999,1,9,25.3,31,19.6,42.37,7.1
1999,1,10,25.7,30.8,20.6,42.34,1.3
1999,1,11,26.1,30.8,21.4,42.31,0
1999,1,12,25.3,30.2,20.4,42.28,12.2
1999,1,13,24.2,29.4,19,42.24,7.8
1999,1,14,24.4,30,18.8,42.2,84.9
1999,1,15,22.4,25.2,19.6,42.16,46
1999,1,16,23.8,27.8,19.8,42.11,13.7
1999,1,17,24.8,29.8,19.8,42.06,38.2
1999,1,18,26.8,33.4,20.2,42.02,20.2
1999,1,19,27.6,34,21.2,41.97,0
1999,1,20,27.8,34,21.6,41.92,0
1999,1,21,28.5,34.4,22.6,41.88,0
1999,1,22,27.7,34.2,21.2,41.84,0
1999,1,23,26.9,32.6,21.2,41.78,0
1999,1,24,26.7,32.6,20.8,41.71,0.9
1999,1,25,27.2,33.2,21.2,41.66,0
1999,1,26,26.6,32.2,21,41.6,4.2
1999,1,27,23.5,27.4,19.6,41.53,34
1999,1,28,24.7,29.8,19.6,41.46,8
1999,1,29,25,29.8,20.2,41.39,0.3
1999,1,30,24.1,27.4,20.8,41.32,0
1999,1,31,22.4,24.6,20.2,41.24,10.4
1999,2,1,24.8,29.4,20.2,41.15,7.3
1999,2,2,25.9,31.8,20,41.07,6.6
1999,2,3,25.5,31,20,40.99,0.8
1999,2,4,26.3,32.2,20.4,40.91,0
1999,2,5,25.9,32.8,19,40.82,57.2
1999,2,6,24.9,30.2,19.6,40.73,32.6
1999,2,7,24.3,30,18.6,40.64,5.6
1999,2,8,23,26.6,19.4,40.55,7.3
1999,2,9,24,28.2,19.8,40.44,0
1999,2,10,22.9,25.6,20.2,40.34,17.7
1999,2,11,24.1,27.8,20.4,40.24,18.8
1999,2,12,25,30.4,19.6,40.12,2.2
1999,2,13,25.7,31.4,20,40,0
1999,2,14,24.7,30.4,19,39.89,2.2
1999,2,15,25.5,31.6,19.4,39.78,5.6
1999,2,16,25.7,31,20.4,39.68,0
1999,2,17,24.6,29,20.2,39.58,0
1999,2,18,26.1,31.8,20.4,39.48,0
1999,2,19,25.9,31.8,20,39.36,0
1999,2,20,24.3,28.8,19.8,39.24,10.2
1999,2,21,24.9,29.8,20,39.12,9
1999,2,22,23.6,26.4,20.8,38.99,0
1999,2,23,23.7,29.4,18,38.85,4.7
1999,2,24,23.7,29,18.4,38.72,11.7
1999,2,25,23.5,28,19,38.6,7
1999,2,26,23.1,27.2,19,38.46,21
1999,2,27,22.5,26.2,18.8,38.31,0.3
1999,2,28,24.5,28.8,20.2,38.17,0.3
1999,3,1,23.2,27,19.4,38.02,0.2
1999,3,2,25.2,31,19.4,37.88,5.7
1999,3,3,24.8,30,19.6,37.72,0
1999,3,4,24,29,19,37.58,0
1999,3,5,24.5,30,19,37.43,0
1999,3,6,25.2,30.6,19.8,37.28,0
1999,3,7,25.2,30.4,20,37.13,0
